game_date,game_loc,away_team,away_team_score,home_team,home_team_score
"Wednesday, June 9, 2021",Angel Stadium of Anaheim,Kansas City Royals,1,Los Angeles Angels,6
"Wednesday, June 9, 2021",Oriole Park at Camden Yards,New York Mets,14,Baltimore Orioles,1
"Wednesday, June 9, 2021",Fenway Park,Houston Astros,8,Boston Red Sox,3
"Wednesday, June 9, 2021",Guaranteed Rate Field,Toronto Blue Jays,6,Chicago White Sox,2
"Wednesday, June 9, 2021",Great American Ball Park,Milwaukee Brewers,3,Cincinnati Reds,7
"Wednesday, June 9, 2021",Comerica Park,Seattle Mariners,9,Detroit Tigers,6
"Wednesday, June 9, 2021",loanDepot park,Colorado Rockies,4,Miami Marlins,3
"Wednesday, June 9, 2021",Target Field,New York Yankees,9,Minnesota Twins,6
"Wednesday, June 9, 2021",RingCentral Coliseum,Arizona Diamondbacks,0,Oakland Athletics,4
"Wednesday, June 9, 2021",Citizens Bank Park,Atlanta Braves,1,Philadelphia Phillies,2
"Wednesday, June 9, 2021",PNC Park,Los Angeles Dodgers,2,Pittsburgh Pirates,1
"Wednesday, June 9, 2021",Petco Park,Chicago Cubs,3,San Diego Padres,1
"Wednesday, June 9, 2021",Busch Stadium III,Cleveland Indians,2,St. Louis Cardinals,8
"Wednesday, June 9, 2021",Tropicana Field,Washington Nationals,9,Tampa Bay Rays,7
"Wednesday, June 9, 2021",Globe Life Field,San Francisco Giants,3,Texas Rangers,4
"Thursday, June 10, 2021",Fenway Park,Houston Astros,8,Boston Red Sox,12
"Thursday, June 10, 2021",Guaranteed Rate Field,Toronto Blue Jays,2,Chicago White Sox,5
"Thursday, June 10, 2021",Great American Ball Park,Milwaukee Brewers,7,Cincinnati Reds,2
"Thursday, June 10, 2021",Comerica Park,Seattle Mariners,3,Detroit Tigers,8
"Thursday, June 10, 2021",loanDepot park,Colorado Rockies,4,Miami Marlins,11
"Thursday, June 10, 2021",Target Field,New York Yankees,5,Minnesota Twins,7
"Thursday, June 10, 2021",RingCentral Coliseum,Kansas City Royals,6,Oakland Athletics,1
"Thursday, June 10, 2021",Citizens Bank Park,Atlanta Braves,3,Philadelphia Phillies,4
"Thursday, June 10, 2021",PNC Park,Los Angeles Dodgers,6,Pittsburgh Pirates,3
"Friday, June 11, 2021",Chase Field,Los Angeles Angels,6,Arizona Diamondbacks,5
"Friday, June 11, 2021",Fenway Park,Toronto Blue Jays,5,Boston Red Sox,6
"Friday, June 11, 2021",Wrigley Field,St. Louis Cardinals,5,Chicago Cubs,8
"Friday, June 11, 2021",Great American Ball Park,Colorado Rockies,5,Cincinnati Reds,11
"Friday, June 11, 2021",Progressive Field,Seattle Mariners,0,Cleveland Indians,7
"Friday, June 11, 2021",Comerica Park,Chicago White Sox,5,Detroit Tigers,4
"Friday, June 11, 2021",Dodger Stadium,Texas Rangers,1,Los Angeles Dodgers,12
"Friday, June 11, 2021",loanDepot park,Atlanta Braves,3,Miami Marlins,4
"Friday, June 11, 2021",American Family Field,Pittsburgh Pirates,4,Milwaukee Brewers,7
"Friday, June 11, 2021",Target Field,Houston Astros,6,Minnesota Twins,4
"Friday, June 11, 2021",Citi Field,San Diego Padres,2,New York Mets,3
"Friday, June 11, 2021",RingCentral Coliseum,Kansas City Royals,3,Oakland Athletics,4
"Friday, June 11, 2021",Tropicana Field,Baltimore Orioles,2,Tampa Bay Rays,4
"Friday, June 11, 2021",Nationals Park,San Francisco Giants,1,Washington Nationals,0
"Saturday, June 12, 2021",Chase Field,Los Angeles Angels,8,Arizona Diamondbacks,7
"Saturday, June 12, 2021",Fenway Park,Toronto Blue Jays,7,Boston Red Sox,2
"Saturday, June 12, 2021",Wrigley Field,St. Louis Cardinals,2,Chicago Cubs,7
"Saturday, June 12, 2021",Great American Ball Park,Colorado Rockies,3,Cincinnati Reds,10
"Saturday, June 12, 2021",Progressive Field,Seattle Mariners,4,Cleveland Indians,5
"Saturday, June 12, 2021",Comerica Park,Chicago White Sox,15,Detroit Tigers,2
"Saturday, June 12, 2021",Dodger Stadium,Texas Rangers,12,Los Angeles Dodgers,1
"Saturday, June 12, 2021",loanDepot park,Atlanta Braves,2,Miami Marlins,4
"Saturday, June 12, 2021",American Family Field,Pittsburgh Pirates,4,Milwaukee Brewers,7
"Saturday, June 12, 2021",Target Field,Houston Astros,2,Minnesota Twins,5
"Saturday, June 12, 2021",Citi Field,San Diego Padres,1,New York Mets,4
"Saturday, June 12, 2021",RingCentral Coliseum,Kansas City Royals,2,Oakland Athletics,11
"Saturday, June 12, 2021",Citizens Bank Park,New York Yankees,7,Philadelphia Phillies,8
"Saturday, June 12, 2021",Tropicana Field,Baltimore Orioles,4,Tampa Bay Rays,5
"Saturday, June 12, 2021",Nationals Park,San Francisco Giants,0,Washington Nationals,2
"Saturday, June 12, 2021",Nationals Park,San Francisco Giants,2,Washington Nationals,1
"Sunday, June 13, 2021",Chase Field,Los Angeles Angels,10,Arizona Diamondbacks,3
"Sunday, June 13, 2021",Fenway Park,Toronto Blue Jays,18,Boston Red Sox,4
"Sunday, June 13, 2021",Wrigley Field,St. Louis Cardinals,0,Chicago Cubs,2
"Sunday, June 13, 2021",Great American Ball Park,Colorado Rockies,2,Cincinnati Reds,6
"Sunday, June 13, 2021",Progressive Field,Seattle Mariners,6,Cleveland Indians,2
"Sunday, June 13, 2021",Comerica Park,Chicago White Sox,4,Detroit Tigers,1
"Sunday, June 13, 2021",Dodger Stadium,Texas Rangers,3,Los Angeles Dodgers,5
"Sunday, June 13, 2021",loanDepot park,Atlanta Braves,6,Miami Marlins,4
"Sunday, June 13, 2021",American Family Field,Pittsburgh Pirates,2,Milwaukee Brewers,5
"Sunday, June 13, 2021",Target Field,Houston Astros,14,Minnesota Twins,3
"Sunday, June 13, 2021",Citi Field,San Diego Padres,7,New York Mets,3
"Sunday, June 13, 2021",RingCentral Coliseum,Kansas City Royals,3,Oakland Athletics,6
"Sunday, June 13, 2021",Citizens Bank Park,New York Yankees,0,Philadelphia Phillies,7
"Sunday, June 13, 2021",Tropicana Field,Baltimore Orioles,1,Tampa Bay Rays,7
"Sunday, June 13, 2021",Nationals Park,San Francisco Giants,0,Washington Nationals,5
"Monday, June 14, 2021",Fenway Park,Toronto Blue Jays,1,Boston Red Sox,2
"Monday, June 14, 2021",Guaranteed Rate Field,Tampa Bay Rays,5,Chicago White Sox,2
"Monday, June 14, 2021",Progressive Field,Baltimore Orioles,3,Cleveland Indians,4
"Monday, June 14, 2021",Coors Field,San Diego Padres,2,Colorado Rockies,3
"Monday, June 14, 2021",Kauffman Stadium,Detroit Tigers,10,Kansas City Royals,3
"Monday, June 14, 2021",Dodger Stadium,Philadelphia Phillies,1,Los Angeles Dodgers,3
"Monday, June 14, 2021",American Family Field,Cincinnati Reds,10,Milwaukee Brewers,2
"Monday, June 14, 2021",Citi Field,Chicago Cubs,2,New York Mets,5
"Monday, June 14, 2021",RingCentral Coliseum,Los Angeles Angels,5,Oakland Athletics,8
"Monday, June 14, 2021",T-Mobile Park,Minnesota Twins,3,Seattle Mariners,4
"Monday, June 14, 2021",Oracle Park,Arizona Diamondbacks,2,San Francisco Giants,5
"Monday, June 14, 2021",Busch Stadium III,Miami Marlins,2,St. Louis Cardinals,4
"Monday, June 14, 2021",Nationals Park,Pittsburgh Pirates,2,Washington Nationals,3
"Tuesday, June 15, 2021",Truist Park,Boston Red Sox,10,Atlanta Braves,8
"Tuesday, June 15, 2021",Guaranteed Rate Field,Tampa Bay Rays,0,Chicago White Sox,3
"Tuesday, June 15, 2021",Progressive Field,Baltimore Orioles,2,Cleveland Indians,7
"Tuesday, June 15, 2021",Coors Field,San Diego Padres,4,Colorado Rockies,8
"Tuesday, June 15, 2021",Minute Maid Park,Texas Rangers,3,Houston Astros,6
"Tuesday, June 15, 2021",Kauffman Stadium,Detroit Tigers,4,Kansas City Royals,3
"Tuesday, June 15, 2021",Dodger Stadium,Philadelphia Phillies,3,Los Angeles Dodgers,5
"Tuesday, June 15, 2021",American Family Field,Cincinnati Reds,2,Milwaukee Brewers,1
"Tuesday, June 15, 2021",Citi Field,Chicago Cubs,2,New York Mets,3
"Tuesday, June 15, 2021",RingCentral Coliseum,Los Angeles Angels,4,Oakland Athletics,6
"Tuesday, June 15, 2021",T-Mobile Park,Minnesota Twins,0,Seattle Mariners,10
"Tuesday, June 15, 2021",Oracle Park,Arizona Diamondbacks,8,San Francisco Giants,9
"Tuesday, June 15, 2021",Busch Stadium III,Miami Marlins,1,St. Louis Cardinals,2
"Tuesday, June 15, 2021",Sahlen Field,New York Yankees,6,Toronto Blue Jays,5
"Tuesday, June 15, 2021",Nationals Park,Pittsburgh Pirates,1,Washington Nationals,8
"Wednesday, June 16, 2021",Truist Park,Boston Red Sox,10,Atlanta Braves,8
"Wednesday, June 16, 2021",Guaranteed Rate Field,Tampa Bay Rays,7,Chicago White Sox,8
"Wednesday, June 16, 2021",Progressive Field,Baltimore Orioles,7,Cleveland Indians,8
"Wednesday, June 16, 2021",Coors Field,San Diego Padres,7,Colorado Rockies,8
"Wednesday, June 16, 2021",Minute Maid Park,Texas Rangers,4,Houston Astros,8
"Wednesday, June 16, 2021",Kauffman Stadium,Detroit Tigers,6,Kansas City Royals,5
"Wednesday, June 16, 2021",Dodger Stadium,Philadelphia Phillies,2,Los Angeles Dodgers,0
"Wednesday, June 16, 2021",American Family Field,Cincinnati Reds,2,Milwaukee Brewers,1
"Wednesday, June 16, 2021",Citi Field,Chicago Cubs,3,New York Mets,6
"Wednesday, June 16, 2021",RingCentral Coliseum,Los Angeles Angels,4,Oakland Athletics,8
"Wednesday, June 16, 2021",T-Mobile Park,Minnesota Twins,7,Seattle Mariners,2
"Wednesday, June 16, 2021",Oracle Park,Arizona Diamondbacks,7,San Francisco Giants,13
"Wednesday, June 16, 2021",Busch Stadium III,Miami Marlins,0,St. Louis Cardinals,1
"Wednesday, June 16, 2021",Sahlen Field,New York Yankees,3,Toronto Blue Jays,2
"Wednesday, June 16, 2021",Nationals Park,Pittsburgh Pirates,1,Washington Nationals,3
"Thursday, June 17, 2021",Angel Stadium of Anaheim,Detroit Tigers,5,Los Angeles Angels,7
"Thursday, June 17, 2021",Truist Park,St. Louis Cardinals,0,Atlanta Braves,4
"Thursday, June 17, 2021",Progressive Field,Baltimore Orioles,3,Cleveland Indians,10
"Thursday, June 17, 2021",Coors Field,Milwaukee Brewers,3,Colorado Rockies,7
"Thursday, June 17, 2021",Minute Maid Park,Chicago White Sox,2,Houston Astros,10
"Thursday, June 17, 2021",Citi Field,Chicago Cubs,2,New York Mets,0
"Thursday, June 17, 2021",Petco Park,Cincinnati Reds,4,San Diego Padres,6
"Thursday, June 17, 2021",T-Mobile Park,Tampa Bay Rays,5,Seattle Mariners,6
"Thursday, June 17, 2021",Oracle Park,Arizona Diamondbacks,3,San Francisco Giants,10
"Thursday, June 17, 2021",Sahlen Field,New York Yankees,8,Toronto Blue Jays,4
"Friday, June 18, 2021",Angel Stadium of Anaheim,Detroit Tigers,3,Los Angeles Angels,11
"Friday, June 18, 2021",Chase Field,Los Angeles Dodgers,3,Arizona Diamondbacks,0
"Friday, June 18, 2021",Truist Park,St. Louis Cardinals,1,Atlanta Braves,9
"Friday, June 18, 2021",Oriole Park at Camden Yards,Toronto Blue Jays,1,Baltimore Orioles,7
"Friday, June 18, 2021",Wrigley Field,Miami Marlins,10,Chicago Cubs,2
"Friday, June 18, 2021",Coors Field,Milwaukee Brewers,5,Colorado Rockies,6
"Friday, June 18, 2021",Minute Maid Park,Chicago White Sox,1,Houston Astros,2
"Friday, June 18, 2021",Kauffman Stadium,Boston Red Sox,3,Kansas City Royals,5
"Friday, June 18, 2021",Yankee Stadium III,Oakland Athletics,5,New York Yankees,3
"Friday, June 18, 2021",PNC Park,Cleveland Indians,10,Pittsburgh Pirates,11
"Friday, June 18, 2021",Petco Park,Cincinnati Reds,2,San Diego Padres,8
"Friday, June 18, 2021",T-Mobile Park,Tampa Bay Rays,1,Seattle Mariners,5
"Friday, June 18, 2021",Oracle Park,Philadelphia Phillies,3,San Francisco Giants,5
"Friday, June 18, 2021",Globe Life Field,Minnesota Twins,7,Texas Rangers,5
"Friday, June 18, 2021",Nationals Park,New York Mets,0,Washington Nationals,1
"Saturday, June 19, 2021",Angel Stadium of Anaheim,Detroit Tigers,3,Los Angeles Angels,8
"Saturday, June 19, 2021",Chase Field,Los Angeles Dodgers,9,Arizona Diamondbacks,3
"Saturday, June 19, 2021",Oriole Park at Camden Yards,Toronto Blue Jays,10,Baltimore Orioles,7
"Saturday, June 19, 2021",Wrigley Field,Miami Marlins,11,Chicago Cubs,1
"Saturday, June 19, 2021",Coors Field,Milwaukee Brewers,6,Colorado Rockies,5
"Saturday, June 19, 2021",Minute Maid Park,Chicago White Sox,3,Houston Astros,7
"Saturday, June 19, 2021",Kauffman Stadium,Boston Red Sox,7,Kansas City Royals,1
"Saturday, June 19, 2021",Yankee Stadium III,Oakland Athletics,5,New York Yankees,7
"Saturday, June 19, 2021",PNC Park,Cleveland Indians,3,Pittsburgh Pirates,6
"Saturday, June 19, 2021",Petco Park,Cincinnati Reds,5,San Diego Padres,7
"Saturday, June 19, 2021",T-Mobile Park,Tampa Bay Rays,5,Seattle Mariners,6
"Saturday, June 19, 2021",Oracle Park,Philadelphia Phillies,13,San Francisco Giants,6
"Saturday, June 19, 2021",Globe Life Field,Minnesota Twins,3,Texas Rangers,2
"Saturday, June 19, 2021",Nationals Park,New York Mets,5,Washington Nationals,1
"Saturday, June 19, 2021",Nationals Park,New York Mets,2,Washington Nationals,6
"Sunday, June 20, 2021",Angel Stadium of Anaheim,Detroit Tigers,5,Los Angeles Angels,3
"Sunday, June 20, 2021",Chase Field,Los Angeles Dodgers,9,Arizona Diamondbacks,8
"Sunday, June 20, 2021",Truist Park,St. Louis Cardinals,9,Atlanta Braves,1
"Sunday, June 20, 2021",Truist Park,St. Louis Cardinals,0,Atlanta Braves,1
"Sunday, June 20, 2021",Oriole Park at Camden Yards,Toronto Blue Jays,7,Baltimore Orioles,4
"Sunday, June 20, 2021",Wrigley Field,Miami Marlins,0,Chicago Cubs,2
"Sunday, June 20, 2021",Coors Field,Milwaukee Brewers,7,Colorado Rockies,6
"Sunday, June 20, 2021",Minute Maid Park,Chicago White Sox,2,Houston Astros,8
"Sunday, June 20, 2021",Kauffman Stadium,Boston Red Sox,3,Kansas City Royals,7
"Sunday, June 20, 2021",Yankee Stadium III,Oakland Athletics,1,New York Yankees,2
"Sunday, June 20, 2021",PNC Park,Cleveland Indians,2,Pittsburgh Pirates,1
"Sunday, June 20, 2021",Petco Park,Cincinnati Reds,2,San Diego Padres,3
"Sunday, June 20, 2021",T-Mobile Park,Tampa Bay Rays,2,Seattle Mariners,6
"Sunday, June 20, 2021",Oracle Park,Philadelphia Phillies,2,San Francisco Giants,11
"Sunday, June 20, 2021",Globe Life Field,Minnesota Twins,4,Texas Rangers,2
"Sunday, June 20, 2021",Nationals Park,New York Mets,2,Washington Nationals,5
"Monday, June 21, 2021",Chase Field,Milwaukee Brewers,1,Arizona Diamondbacks,5
"Monday, June 21, 2021",Oriole Park at Camden Yards,Houston Astros,10,Baltimore Orioles,2
"Monday, June 21, 2021",Wrigley Field,Cleveland Indians,4,Chicago Cubs,0
"Monday, June 21, 2021",Target Field,Cincinnati Reds,5,Minnesota Twins,7
"Monday, June 21, 2021",Citi Field,Atlanta Braves,2,New York Mets,4
"Monday, June 21, 2021",Citi Field,Atlanta Braves,1,New York Mets,0
"Monday, June 21, 2021",Petco Park,Los Angeles Dodgers,2,San Diego Padres,6
"Monday, June 21, 2021",Globe Life Field,Oakland Athletics,3,Texas Rangers,8
"Tuesday, June 22, 2021",Angel Stadium of Anaheim,San Francisco Giants,5,Los Angeles Angels,0
"Tuesday, June 22, 2021",Chase Field,Milwaukee Brewers,5,Arizona Diamondbacks,0
"Tuesday, June 22, 2021",Oriole Park at Camden Yards,Houston Astros,3,Baltimore Orioles,1
"Tuesday, June 22, 2021",Wrigley Field,Cleveland Indians,1,Chicago Cubs,7
"Tuesday, June 22, 2021",Comerica Park,St. Louis Cardinals,2,Detroit Tigers,8
"Tuesday, June 22, 2021",loanDepot park,Toronto Blue Jays,2,Miami Marlins,1
"Tuesday, June 22, 2021",Target Field,Cincinnati Reds,10,Minnesota Twins,7
"Tuesday, June 22, 2021",Yankee Stadium III,Kansas City Royals,6,New York Yankees,5
"Tuesday, June 22, 2021",Citi Field,Atlanta Braves,3,New York Mets,0
"Tuesday, June 22, 2021",Citizens Bank Park,Washington Nationals,3,Philadelphia Phillies,2
"Tuesday, June 22, 2021",PNC Park,Chicago White Sox,3,Pittsburgh Pirates,6
"Tuesday, June 22, 2021",Petco Park,Los Angeles Dodgers,2,San Diego Padres,3
"Tuesday, June 22, 2021",T-Mobile Park,Colorado Rockies,1,Seattle Mariners,2
"Tuesday, June 22, 2021",Tropicana Field,Boston Red Sox,9,Tampa Bay Rays,5
"Tuesday, June 22, 2021",Globe Life Field,Oakland Athletics,13,Texas Rangers,6
"Wednesday, June 23, 2021",Angel Stadium of Anaheim,San Francisco Giants,9,Los Angeles Angels,3
"Wednesday, June 23, 2021",Chase Field,Milwaukee Brewers,3,Arizona Diamondbacks,2
"Wednesday, June 23, 2021",Oriole Park at Camden Yards,Houston Astros,13,Baltimore Orioles,0
"Wednesday, June 23, 2021",Comerica Park,St. Louis Cardinals,2,Detroit Tigers,6
"Wednesday, June 23, 2021",loanDepot park,Toronto Blue Jays,3,Miami Marlins,1
"Wednesday, June 23, 2021",Yankee Stadium III,Kansas City Royals,5,New York Yankees,6
"Wednesday, June 23, 2021",Citi Field,Atlanta Braves,3,New York Mets,7
"Wednesday, June 23, 2021",Citizens Bank Park,Washington Nationals,13,Philadelphia Phillies,12
"Wednesday, June 23, 2021",PNC Park,Chicago White Sox,4,Pittsburgh Pirates,3
"Wednesday, June 23, 2021",Petco Park,Los Angeles Dodgers,3,San Diego Padres,5
"Wednesday, June 23, 2021",T-Mobile Park,Colorado Rockies,5,Seattle Mariners,2
"Wednesday, June 23, 2021",Tropicana Field,Boston Red Sox,2,Tampa Bay Rays,8
"Wednesday, June 23, 2021",Globe Life Field,Oakland Athletics,3,Texas Rangers,5
"Thursday, June 24, 2021",Great American Ball Park,Atlanta Braves,3,Cincinnati Reds,5
"Thursday, June 24, 2021",Comerica Park,Houston Astros,12,Detroit Tigers,3
"Thursday, June 24, 2021",Dodger Stadium,Chicago Cubs,4,Los Angeles Dodgers,0
"Thursday, June 24, 2021",loanDepot park,Washington Nationals,7,Miami Marlins,3
"Thursday, June 24, 2021",Target Field,Cleveland Indians,4,Minnesota Twins,1
"Thursday, June 24, 2021",Yankee Stadium III,Kansas City Royals,1,New York Yankees,8
"Thursday, June 24, 2021",Busch Stadium III,Pittsburgh Pirates,8,St. Louis Cardinals,2
"Thursday, June 24, 2021",Tropicana Field,Boston Red Sox,0,Tampa Bay Rays,1
"Thursday, June 24, 2021",Globe Life Field,Oakland Athletics,5,Texas Rangers,1
"Thursday, June 24, 2021",Sahlen Field,Baltimore Orioles,0,Toronto Blue Jays,9
"Friday, June 25, 2021",Fenway Park,New York Yankees,3,Boston Red Sox,5
"Friday, June 25, 2021",Guaranteed Rate Field,Seattle Mariners,9,Chicago White Sox,3
"Friday, June 25, 2021",Great American Ball Park,Atlanta Braves,3,Cincinnati Reds,2
"Friday, June 25, 2021",Dodger Stadium,Chicago Cubs,2,Los Angeles Dodgers,6
"Friday, June 25, 2021",loanDepot park,Washington Nationals,2,Miami Marlins,11
"Friday, June 25, 2021",American Family Field,Colorado Rockies,4,Milwaukee Brewers,5
"Friday, June 25, 2021",Target Field,Cleveland Indians,7,Minnesota Twins,8
"Friday, June 25, 2021",Citi Field,Philadelphia Phillies,1,New York Mets,2
"Friday, June 25, 2021",Citi Field,Philadelphia Phillies,2,New York Mets,1
"Friday, June 25, 2021",Petco Park,Arizona Diamondbacks,5,San Diego Padres,11
"Friday, June 25, 2021",Oracle Park,Oakland Athletics,0,San Francisco Giants,2
"Friday, June 25, 2021",Busch Stadium III,Pittsburgh Pirates,5,St. Louis Cardinals,4
"Friday, June 25, 2021",Tropicana Field,Los Angeles Angels,3,Tampa Bay Rays,4
"Friday, June 25, 2021",Globe Life Field,Kansas City Royals,4,Texas Rangers,9
"Friday, June 25, 2021",Sahlen Field,Baltimore Orioles,6,Toronto Blue Jays,5
"Saturday, June 26, 2021",Fenway Park,New York Yankees,2,Boston Red Sox,4
"Saturday, June 26, 2021",Guaranteed Rate Field,Seattle Mariners,3,Chicago White Sox,2
"Saturday, June 26, 2021",Great American Ball Park,Atlanta Braves,1,Cincinnati Reds,4
"Saturday, June 26, 2021",Comerica Park,Houston Astros,1,Detroit Tigers,3
"Saturday, June 26, 2021",Comerica Park,Houston Astros,3,Detroit Tigers,2
"Saturday, June 26, 2021",Dodger Stadium,Chicago Cubs,2,Los Angeles Dodgers,3
"Saturday, June 26, 2021",loanDepot park,Washington Nationals,2,Miami Marlins,3
"Saturday, June 26, 2021",American Family Field,Colorado Rockies,4,Milwaukee Brewers,10
"Saturday, June 26, 2021",Citi Field,Philadelphia Phillies,3,New York Mets,4
"Saturday, June 26, 2021",Petco Park,Arizona Diamondbacks,10,San Diego Padres,1
"Saturday, June 26, 2021",Oracle Park,Oakland Athletics,5,San Francisco Giants,6
"Saturday, June 26, 2021",Busch Stadium III,Pittsburgh Pirates,1,St. Louis Cardinals,3
"Saturday, June 26, 2021",Tropicana Field,Los Angeles Angels,3,Tampa Bay Rays,13
"Saturday, June 26, 2021",Globe Life Field,Kansas City Royals,0,Texas Rangers,8
"Saturday, June 26, 2021",Sahlen Field,Baltimore Orioles,4,Toronto Blue Jays,12
"Sunday, June 27, 2021",Fenway Park,New York Yankees,2,Boston Red Sox,9
"Sunday, June 27, 2021",Guaranteed Rate Field,Seattle Mariners,5,Chicago White Sox,7
"Sunday, June 27, 2021",Great American Ball Park,Atlanta Braves,4,Cincinnati Reds,0
"Sunday, June 27, 2021",Comerica Park,Houston Astros,1,Detroit Tigers,2
"Sunday, June 27, 2021",Dodger Stadium,Chicago Cubs,1,Los Angeles Dodgers,7
"Sunday, June 27, 2021",loanDepot park,Washington Nationals,5,Miami Marlins,1
"Sunday, June 27, 2021",American Family Field,Colorado Rockies,0,Milwaukee Brewers,5
"Sunday, June 27, 2021",Target Field,Cleveland Indians,2,Minnesota Twins,8
"Sunday, June 27, 2021",Citi Field,Philadelphia Phillies,4,New York Mets,2
"Sunday, June 27, 2021",Petco Park,Arizona Diamondbacks,4,San Diego Padres,5
"Sunday, June 27, 2021",Oracle Park,Oakland Athletics,6,San Francisco Giants,2
"Sunday, June 27, 2021",Busch Stadium III,Pittsburgh Pirates,7,St. Louis Cardinals,2
"Sunday, June 27, 2021",Tropicana Field,Los Angeles Angels,6,Tampa Bay Rays,4
"Sunday, June 27, 2021",Globe Life Field,Kansas City Royals,1,Texas Rangers,4
