game_date,game_loc,away_team,away_team_score,home_team,home_team_score
"Saturday, April 22, 2023",Yankee Stadium III,Toronto Blue Jays,2,New York Yankees,3
"Saturday, April 22, 2023",Citizens Bank Park,Colorado Rockies,3,Philadelphia Phillies,4
"Saturday, April 22, 2023",PNC Park,Cincinnati Reds,1,Pittsburgh Pirates,2
"Saturday, April 22, 2023",T-Mobile Park,St. Louis Cardinals,4,Seattle Mariners,5
"Saturday, April 22, 2023",Oracle Park,New York Mets,4,San Francisco Giants,7
"Saturday, April 22, 2023",Tropicana Field,Chicago White Sox,3,Tampa Bay Rays,4
"Saturday, April 22, 2023",Globe Life Field,Oakland Athletics,3,Texas Rangers,18
"Sunday, April 23, 2023",Angel Stadium of Anaheim,Kansas City Royals,3,Los Angeles Angels,4
"Sunday, April 23, 2023",Chase Field,San Diego Padres,7,Arizona Diamondbacks,5
"Sunday, April 23, 2023",Truist Park,Houston Astros,5,Atlanta Braves,2
"Sunday, April 23, 2023",Oriole Park at Camden Yards,Detroit Tigers,1,Baltimore Orioles,2
"Sunday, April 23, 2023",Wrigley Field,Los Angeles Dodgers,7,Chicago Cubs,3
"Sunday, April 23, 2023",Progressive Field,Miami Marlins,4,Cleveland Guardians,7
"Sunday, April 23, 2023",American Family Field,Boston Red Sox,12,Milwaukee Brewers,5
"Sunday, April 23, 2023",Target Field,Washington Nationals,1,Minnesota Twins,3
"Sunday, April 23, 2023",Yankee Stadium III,Toronto Blue Jays,5,New York Yankees,1
"Sunday, April 23, 2023",Citizens Bank Park,Colorado Rockies,3,Philadelphia Phillies,9
"Sunday, April 23, 2023",PNC Park,Cincinnati Reds,0,Pittsburgh Pirates,2
"Sunday, April 23, 2023",T-Mobile Park,St. Louis Cardinals,7,Seattle Mariners,3
"Sunday, April 23, 2023",Oracle Park,New York Mets,4,San Francisco Giants,5
"Sunday, April 23, 2023",Tropicana Field,Chicago White Sox,1,Tampa Bay Rays,4
"Sunday, April 23, 2023",Globe Life Field,Oakland Athletics,2,Texas Rangers,5
"Monday, April 24, 2023",Angel Stadium of Anaheim,Oakland Athletics,11,Los Angeles Angels,10
"Monday, April 24, 2023",Chase Field,Kansas City Royals,4,Arizona Diamondbacks,5
"Monday, April 24, 2023",Truist Park,Miami Marlins,0,Atlanta Braves,11
"Monday, April 24, 2023",Oriole Park at Camden Yards,Boston Red Sox,4,Baltimore Orioles,5
"Monday, April 24, 2023",Great American Ball Park,Texas Rangers,6,Cincinnati Reds,7
"Monday, April 24, 2023",Progressive Field,Colorado Rockies,6,Cleveland Guardians,0
"Monday, April 24, 2023",American Family Field,Detroit Tigers,4,Milwaukee Brewers,2
"Monday, April 24, 2023",Target Field,New York Yankees,1,Minnesota Twins,6
"Monday, April 24, 2023",Oracle Park,St. Louis Cardinals,0,San Francisco Giants,4
"Monday, April 24, 2023",Tropicana Field,Houston Astros,3,Tampa Bay Rays,8
"Monday, April 24, 2023",Rogers Centre,Chicago White Sox,2,Toronto Blue Jays,5
"Tuesday, April 25, 2023",Angel Stadium of Anaheim,Oakland Athletics,3,Los Angeles Angels,5
"Tuesday, April 25, 2023",Chase Field,Kansas City Royals,5,Arizona Diamondbacks,4
"Tuesday, April 25, 2023",Truist Park,Miami Marlins,4,Atlanta Braves,7
"Tuesday, April 25, 2023",Oriole Park at Camden Yards,Boston Red Sox,8,Baltimore Orioles,6
"Tuesday, April 25, 2023",Wrigley Field,San Diego Padres,0,Chicago Cubs,6
"Tuesday, April 25, 2023",Great American Ball Park,Texas Rangers,6,Cincinnati Reds,7
"Tuesday, April 25, 2023",Progressive Field,Colorado Rockies,5,Cleveland Guardians,1
"Tuesday, April 25, 2023",American Family Field,Detroit Tigers,4,Milwaukee Brewers,3
"Tuesday, April 25, 2023",Target Field,New York Yankees,2,Minnesota Twins,6
"Tuesday, April 25, 2023",Citi Field,Washington Nationals,5,New York Mets,0
"Tuesday, April 25, 2023",Citizens Bank Park,Seattle Mariners,5,Philadelphia Phillies,3
"Tuesday, April 25, 2023",PNC Park,Los Angeles Dodgers,8,Pittsburgh Pirates,7
"Tuesday, April 25, 2023",Oracle Park,St. Louis Cardinals,4,San Francisco Giants,5
"Tuesday, April 25, 2023",Tropicana Field,Houston Astros,5,Tampa Bay Rays,0
"Tuesday, April 25, 2023",Rogers Centre,Chicago White Sox,0,Toronto Blue Jays,7
"Wednesday, April 26, 2023",Angel Stadium of Anaheim,Oakland Athletics,3,Los Angeles Angels,11
"Wednesday, April 26, 2023",Chase Field,Kansas City Royals,0,Arizona Diamondbacks,2
"Wednesday, April 26, 2023",Truist Park,Miami Marlins,4,Atlanta Braves,6
"Wednesday, April 26, 2023",Oriole Park at Camden Yards,Boston Red Sox,2,Baltimore Orioles,6
"Wednesday, April 26, 2023",Wrigley Field,San Diego Padres,5,Chicago Cubs,3
"Wednesday, April 26, 2023",Great American Ball Park,Texas Rangers,3,Cincinnati Reds,5
"Wednesday, April 26, 2023",Progressive Field,Colorado Rockies,1,Cleveland Guardians,4
"Wednesday, April 26, 2023",American Family Field,Detroit Tigers,2,Milwaukee Brewers,6
"Wednesday, April 26, 2023",Target Field,New York Yankees,12,Minnesota Twins,6
"Wednesday, April 26, 2023",Citi Field,Washington Nationals,4,New York Mets,1
"Wednesday, April 26, 2023",Citizens Bank Park,Seattle Mariners,5,Philadelphia Phillies,6
"Wednesday, April 26, 2023",PNC Park,Los Angeles Dodgers,1,Pittsburgh Pirates,8
"Wednesday, April 26, 2023",Oracle Park,St. Louis Cardinals,3,San Francisco Giants,7
"Wednesday, April 26, 2023",Tropicana Field,Houston Astros,1,Tampa Bay Rays,0
"Wednesday, April 26, 2023",Rogers Centre,Chicago White Sox,0,Toronto Blue Jays,8
"Thursday, April 27, 2023",Angel Stadium of Anaheim,Oakland Athletics,7,Los Angeles Angels,8
"Thursday, April 27, 2023",Truist Park,Miami Marlins,5,Atlanta Braves,4
"Thursday, April 27, 2023",Guaranteed Rate Field,Tampa Bay Rays,14,Chicago White Sox,5
"Thursday, April 27, 2023",Wrigley Field,San Diego Padres,2,Chicago Cubs,5
"Thursday, April 27, 2023",Comerica Park,Baltimore Orioles,7,Detroit Tigers,4
"Thursday, April 27, 2023",Target Field,Kansas City Royals,1,Minnesota Twins,7
"Thursday, April 27, 2023",Citi Field,Washington Nationals,8,New York Mets,9
"Thursday, April 27, 2023",Citizens Bank Park,Seattle Mariners,0,Philadelphia Phillies,1
"Thursday, April 27, 2023",PNC Park,Los Angeles Dodgers,2,Pittsburgh Pirates,6
"Thursday, April 27, 2023",Oracle Park,St. Louis Cardinals,6,San Francisco Giants,0
"Thursday, April 27, 2023",Globe Life Field,New York Yankees,4,Texas Rangers,2
"Friday, April 28, 2023",Fenway Park,Cleveland Guardians,5,Boston Red Sox,2
"Friday, April 28, 2023",Guaranteed Rate Field,Tampa Bay Rays,3,Chicago White Sox,2
"Friday, April 28, 2023",Coors Field,Arizona Diamondbacks,9,Colorado Rockies,1
"Friday, April 28, 2023",Minute Maid Park,Philadelphia Phillies,3,Houston Astros,1
"Friday, April 28, 2023",Dodger Stadium,St. Louis Cardinals,3,Los Angeles Dodgers,7
"Friday, April 28, 2023",loanDepot park,Chicago Cubs,2,Miami Marlins,3
"Friday, April 28, 2023",American Family Field,Los Angeles Angels,1,Milwaukee Brewers,2
"Friday, April 28, 2023",Target Field,Kansas City Royals,6,Minnesota Twins,8
"Friday, April 28, 2023",Citi Field,Atlanta Braves,4,New York Mets,0
"Friday, April 28, 2023",Oakland Coliseum,Cincinnati Reds,11,Oakland Athletics,7
"Friday, April 28, 2023",Globe Life Field,New York Yankees,2,Texas Rangers,5
"Friday, April 28, 2023",Rogers Centre,Seattle Mariners,2,Toronto Blue Jays,3
"Saturday, April 29, 2023",Fenway Park,Cleveland Guardians,7,Boston Red Sox,8
"Saturday, April 29, 2023",Guaranteed Rate Field,Tampa Bay Rays,12,Chicago White Sox,3
"Saturday, April 29, 2023",Coors Field,Arizona Diamondbacks,11,Colorado Rockies,4
"Saturday, April 29, 2023",Comerica Park,Baltimore Orioles,4,Detroit Tigers,7
"Saturday, April 29, 2023",Comerica Park,Baltimore Orioles,6,Detroit Tigers,4
"Saturday, April 29, 2023",Minute Maid Park,Philadelphia Phillies,6,Houston Astros,1
"Saturday, April 29, 2023",Dodger Stadium,St. Louis Cardinals,0,Los Angeles Dodgers,1
"Saturday, April 29, 2023",loanDepot park,Chicago Cubs,6,Miami Marlins,7
"Saturday, April 29, 2023",American Family Field,Los Angeles Angels,5,Milwaukee Brewers,7
"Saturday, April 29, 2023",Target Field,Kansas City Royals,3,Minnesota Twins,2
"Saturday, April 29, 2023",Oakland Coliseum,Cincinnati Reds,3,Oakland Athletics,2
"Saturday, April 29, 2023",Alfredo Harp Hel̼ Stadium,San Francisco Giants,11,San Diego Padres,16
"Saturday, April 29, 2023",Globe Life Field,New York Yankees,0,Texas Rangers,2
"Saturday, April 29, 2023",Rogers Centre,Seattle Mariners,0,Toronto Blue Jays,1
"Saturday, April 29, 2023",Nationals Park,Pittsburgh Pirates,6,Washington Nationals,3
"Saturday, April 29, 2023",Nationals Park,Pittsburgh Pirates,16,Washington Nationals,1
"Sunday, April 30, 2023",Fenway Park,Cleveland Guardians,1,Boston Red Sox,7
"Sunday, April 30, 2023",Guaranteed Rate Field,Tampa Bay Rays,9,Chicago White Sox,12
"Sunday, April 30, 2023",Coors Field,Arizona Diamondbacks,4,Colorado Rockies,12
"Sunday, April 30, 2023",Comerica Park,Baltimore Orioles,5,Detroit Tigers,3
"Sunday, April 30, 2023",Minute Maid Park,Philadelphia Phillies,3,Houston Astros,4
"Sunday, April 30, 2023",Dodger Stadium,St. Louis Cardinals,3,Los Angeles Dodgers,6
"Sunday, April 30, 2023",loanDepot park,Chicago Cubs,3,Miami Marlins,4
"Sunday, April 30, 2023",American Family Field,Los Angeles Angels,3,Milwaukee Brewers,0
"Sunday, April 30, 2023",Target Field,Kansas City Royals,4,Minnesota Twins,8
"Sunday, April 30, 2023",Oakland Coliseum,Cincinnati Reds,4,Oakland Athletics,5
"Sunday, April 30, 2023",Alfredo Harp Hel̼ Stadium,San Francisco Giants,4,San Diego Padres,6
"Sunday, April 30, 2023",Globe Life Field,New York Yankees,2,Texas Rangers,15
"Sunday, April 30, 2023",Rogers Centre,Seattle Mariners,10,Toronto Blue Jays,8
"Sunday, April 30, 2023",Nationals Park,Pittsburgh Pirates,2,Washington Nationals,7
"Monday, May 1, 2023",Fenway Park,Toronto Blue Jays,5,Boston Red Sox,6
"Monday, May 1, 2023",Minute Maid Park,San Francisco Giants,3,Houston Astros,7
"Monday, May 1, 2023",Dodger Stadium,Philadelphia Phillies,4,Los Angeles Dodgers,13
"Monday, May 1, 2023",Yankee Stadium III,Cleveland Guardians,3,New York Yankees,2
"Monday, May 1, 2023",Citi Field,Atlanta Braves,9,New York Mets,8
"Monday, May 1, 2023",Citi Field,Atlanta Braves,3,New York Mets,5
"Monday, May 1, 2023",Petco Park,Cincinnati Reds,3,San Diego Padres,8
"Monday, May 1, 2023",Nationals Park,Chicago Cubs,5,Washington Nationals,1
"Tuesday, May 2, 2023",Fenway Park,Toronto Blue Jays,6,Boston Red Sox,7
"Tuesday, May 2, 2023",Guaranteed Rate Field,Minnesota Twins,2,Chicago White Sox,3
"Tuesday, May 2, 2023",Coors Field,Milwaukee Brewers,2,Colorado Rockies,3
"Tuesday, May 2, 2023",Minute Maid Park,San Francisco Giants,2,Houston Astros,0
"Tuesday, May 2, 2023",Kauffman Stadium,Baltimore Orioles,11,Kansas City Royals,7
"Tuesday, May 2, 2023",Dodger Stadium,Philadelphia Phillies,1,Los Angeles Dodgers,13
"Tuesday, May 2, 2023",loanDepot park,Atlanta Braves,6,Miami Marlins,0
"Tuesday, May 2, 2023",Yankee Stadium III,Cleveland Guardians,2,New York Yankees,4
"Tuesday, May 2, 2023",Oakland Coliseum,Seattle Mariners,2,Oakland Athletics,1
"Tuesday, May 2, 2023",Petco Park,Cincinnati Reds,2,San Diego Padres,1
"Tuesday, May 2, 2023",Busch Stadium III,Los Angeles Angels,5,St. Louis Cardinals,1
"Tuesday, May 2, 2023",Tropicana Field,Pittsburgh Pirates,1,Tampa Bay Rays,4
"Tuesday, May 2, 2023",Globe Life Field,Arizona Diamondbacks,4,Texas Rangers,6
"Tuesday, May 2, 2023",Nationals Park,Chicago Cubs,1,Washington Nationals,4
"Wednesday, May 3, 2023",Fenway Park,Toronto Blue Jays,3,Boston Red Sox,8
"Wednesday, May 3, 2023",Guaranteed Rate Field,Minnesota Twins,4,Chicago White Sox,6
"Wednesday, May 3, 2023",Coors Field,Milwaukee Brewers,1,Colorado Rockies,7
"Wednesday, May 3, 2023",Comerica Park,New York Mets,5,Detroit Tigers,6
"Wednesday, May 3, 2023",Comerica Park,New York Mets,1,Detroit Tigers,8
"Wednesday, May 3, 2023",Minute Maid Park,San Francisco Giants,4,Houston Astros,2
"Wednesday, May 3, 2023",Kauffman Stadium,Baltimore Orioles,0,Kansas City Royals,6
"Wednesday, May 3, 2023",Dodger Stadium,Philadelphia Phillies,6,Los Angeles Dodgers,10
"Wednesday, May 3, 2023",loanDepot park,Atlanta Braves,14,Miami Marlins,6
"Wednesday, May 3, 2023",Yankee Stadium III,Cleveland Guardians,3,New York Yankees,4
"Wednesday, May 3, 2023",Oakland Coliseum,Seattle Mariners,7,Oakland Athletics,2
"Wednesday, May 3, 2023",Petco Park,Cincinnati Reds,1,San Diego Padres,7
"Wednesday, May 3, 2023",Busch Stadium III,Los Angeles Angels,6,St. Louis Cardinals,4
"Wednesday, May 3, 2023",Tropicana Field,Pittsburgh Pirates,1,Tampa Bay Rays,8
"Wednesday, May 3, 2023",Globe Life Field,Arizona Diamondbacks,12,Texas Rangers,7
"Wednesday, May 3, 2023",Nationals Park,Chicago Cubs,1,Washington Nationals,2
"Thursday, May 4, 2023",Fenway Park,Toronto Blue Jays,5,Boston Red Sox,11
"Thursday, May 4, 2023",Guaranteed Rate Field,Minnesota Twins,7,Chicago White Sox,3
"Thursday, May 4, 2023",Coors Field,Milwaukee Brewers,6,Colorado Rockies,9
"Thursday, May 4, 2023",Comerica Park,New York Mets,0,Detroit Tigers,2
"Thursday, May 4, 2023",Kauffman Stadium,Baltimore Orioles,13,Kansas City Royals,10
"Thursday, May 4, 2023",loanDepot park,Atlanta Braves,6,Miami Marlins,3
"Thursday, May 4, 2023",Oakland Coliseum,Seattle Mariners,5,Oakland Athletics,3
"Thursday, May 4, 2023",Busch Stadium III,Los Angeles Angels,11,St. Louis Cardinals,7
"Thursday, May 4, 2023",Tropicana Field,Pittsburgh Pirates,2,Tampa Bay Rays,3
"Thursday, May 4, 2023",Nationals Park,Chicago Cubs,3,Washington Nationals,4
"Friday, May 5, 2023",Angel Stadium of Anaheim,Texas Rangers,4,Los Angeles Angels,5
"Friday, May 5, 2023",Chase Field,Washington Nationals,1,Arizona Diamondbacks,3
"Friday, May 5, 2023",Truist Park,Baltimore Orioles,9,Atlanta Braves,4
"Friday, May 5, 2023",Wrigley Field,Miami Marlins,1,Chicago Cubs,4
"Friday, May 5, 2023",Great American Ball Park,Chicago White Sox,5,Cincinnati Reds,4
"Friday, May 5, 2023",Progressive Field,Minnesota Twins,2,Cleveland Guardians,0
"Friday, May 5, 2023",Kauffman Stadium,Oakland Athletics,12,Kansas City Royals,8
"Friday, May 5, 2023",Citi Field,Colorado Rockies,0,New York Mets,1
"Friday, May 5, 2023",Citizens Bank Park,Boston Red Sox,5,Philadelphia Phillies,3
"Friday, May 5, 2023",PNC Park,Toronto Blue Jays,4,Pittsburgh Pirates,0
"Friday, May 5, 2023",Petco Park,Los Angeles Dodgers,2,San Diego Padres,5
"Friday, May 5, 2023",T-Mobile Park,Houston Astros,6,Seattle Mariners,4
"Friday, May 5, 2023",Oracle Park,Milwaukee Brewers,4,San Francisco Giants,6
"Friday, May 5, 2023",Busch Stadium III,Detroit Tigers,5,St. Louis Cardinals,4
"Friday, May 5, 2023",Tropicana Field,New York Yankees,4,Tampa Bay Rays,5
"Saturday, May 6, 2023",Angel Stadium of Anaheim,Texas Rangers,10,Los Angeles Angels,1
"Saturday, May 6, 2023",Chase Field,Washington Nationals,7,Arizona Diamondbacks,8
"Saturday, May 6, 2023",Truist Park,Baltimore Orioles,4,Atlanta Braves,5
"Saturday, May 6, 2023",Wrigley Field,Miami Marlins,2,Chicago Cubs,4
"Saturday, May 6, 2023",Great American Ball Park,Chicago White Sox,3,Cincinnati Reds,5
"Saturday, May 6, 2023",Progressive Field,Minnesota Twins,3,Cleveland Guardians,4
"Saturday, May 6, 2023",Kauffman Stadium,Oakland Athletics,5,Kansas City Royals,4
"Saturday, May 6, 2023",Citi Field,Colorado Rockies,5,New York Mets,2
"Saturday, May 6, 2023",Citizens Bank Park,Boston Red Sox,7,Philadelphia Phillies,4
"Saturday, May 6, 2023",PNC Park,Toronto Blue Jays,8,Pittsburgh Pirates,2
"Saturday, May 6, 2023",Petco Park,Los Angeles Dodgers,2,San Diego Padres,1
"Saturday, May 6, 2023",T-Mobile Park,Houston Astros,5,Seattle Mariners,7
"Saturday, May 6, 2023",Oracle Park,Milwaukee Brewers,1,San Francisco Giants,4
"Saturday, May 6, 2023",Busch Stadium III,Detroit Tigers,6,St. Louis Cardinals,5
"Saturday, May 6, 2023",Tropicana Field,New York Yankees,3,Tampa Bay Rays,2
"Sunday, May 7, 2023",Angel Stadium of Anaheim,Texas Rangers,16,Los Angeles Angels,8
"Sunday, May 7, 2023",Chase Field,Washington Nationals,9,Arizona Diamondbacks,8
"Sunday, May 7, 2023",Truist Park,Baltimore Orioles,2,Atlanta Braves,3
"Sunday, May 7, 2023",Wrigley Field,Miami Marlins,5,Chicago Cubs,4
"Sunday, May 7, 2023",Great American Ball Park,Chicago White Sox,17,Cincinnati Reds,4
"Sunday, May 7, 2023",Progressive Field,Minnesota Twins,0,Cleveland Guardians,2
"Sunday, May 7, 2023",Kauffman Stadium,Oakland Athletics,1,Kansas City Royals,5
"Sunday, May 7, 2023",Citi Field,Colorado Rockies,13,New York Mets,6
"Sunday, May 7, 2023",Citizens Bank Park,Boston Red Sox,1,Philadelphia Phillies,6
"Sunday, May 7, 2023",PNC Park,Toronto Blue Jays,10,Pittsburgh Pirates,1
"Sunday, May 7, 2023",Petco Park,Los Angeles Dodgers,5,San Diego Padres,2
"Sunday, May 7, 2023",T-Mobile Park,Houston Astros,1,Seattle Mariners,3
"Sunday, May 7, 2023",Oracle Park,Milwaukee Brewers,7,San Francisco Giants,3
"Sunday, May 7, 2023",Busch Stadium III,Detroit Tigers,6,St. Louis Cardinals,12
"Sunday, May 7, 2023",Tropicana Field,New York Yankees,7,Tampa Bay Rays,8
"Monday, May 8, 2023",Angel Stadium of Anaheim,Houston Astros,4,Los Angeles Angels,6
"Monday, May 8, 2023",Chase Field,Miami Marlins,2,Arizona Diamondbacks,5
"Monday, May 8, 2023",Oriole Park at Camden Yards,Tampa Bay Rays,3,Baltimore Orioles,0
"Monday, May 8, 2023",Wrigley Field,St. Louis Cardinals,3,Chicago Cubs,1
"Monday, May 8, 2023",Progressive Field,Detroit Tigers,6,Cleveland Guardians,2
"Monday, May 8, 2023",Kauffman Stadium,Chicago White Sox,5,Kansas City Royals,12
"Monday, May 8, 2023",American Family Field,Los Angeles Dodgers,3,Milwaukee Brewers,9
"Monday, May 8, 2023",Yankee Stadium III,Oakland Athletics,2,New York Yankees,7
"Monday, May 8, 2023",PNC Park,Colorado Rockies,0,Pittsburgh Pirates,2
"Monday, May 8, 2023",T-Mobile Park,Texas Rangers,2,Seattle Mariners,1
"Monday, May 8, 2023",Oracle Park,Washington Nationals,5,San Francisco Giants,1
"Tuesday, May 9, 2023",Angel Stadium of Anaheim,Houston Astros,3,Los Angeles Angels,1
"Tuesday, May 9, 2023",Chase Field,Miami Marlins,6,Arizona Diamondbacks,2
"Tuesday, May 9, 2023",Truist Park,Boston Red Sox,3,Atlanta Braves,9
"Tuesday, May 9, 2023",Oriole Park at Camden Yards,Tampa Bay Rays,2,Baltimore Orioles,4
"Tuesday, May 9, 2023",Wrigley Field,St. Louis Cardinals,6,Chicago Cubs,4
"Tuesday, May 9, 2023",Great American Ball Park,New York Mets,6,Cincinnati Reds,7
"Tuesday, May 9, 2023",Progressive Field,Detroit Tigers,0,Cleveland Guardians,2
"Tuesday, May 9, 2023",Kauffman Stadium,Chicago White Sox,4,Kansas City Royals,2
"Tuesday, May 9, 2023",American Family Field,Los Angeles Dodgers,6,Milwaukee Brewers,2
"Tuesday, May 9, 2023",Target Field,San Diego Padres,6,Minnesota Twins,1
"Tuesday, May 9, 2023",Yankee Stadium III,Oakland Athletics,5,New York Yankees,10
"Tuesday, May 9, 2023",Citizens Bank Park,Toronto Blue Jays,4,Philadelphia Phillies,8
"Tuesday, May 9, 2023",PNC Park,Colorado Rockies,10,Pittsburgh Pirates,1
"Tuesday, May 9, 2023",T-Mobile Park,Texas Rangers,0,Seattle Mariners,5
"Tuesday, May 9, 2023",Oracle Park,Washington Nationals,1,San Francisco Giants,4
"Wednesday, May 10, 2023",Angel Stadium of Anaheim,Houston Astros,5,Los Angeles Angels,4
"Wednesday, May 10, 2023",Chase Field,Miami Marlins,5,Arizona Diamondbacks,4
"Wednesday, May 10, 2023",Truist Park,Boston Red Sox,5,Atlanta Braves,2
"Wednesday, May 10, 2023",Oriole Park at Camden Yards,Tampa Bay Rays,1,Baltimore Orioles,2
"Wednesday, May 10, 2023",Wrigley Field,St. Louis Cardinals,4,Chicago Cubs,10
"Wednesday, May 10, 2023",Great American Ball Park,New York Mets,2,Cincinnati Reds,1
"Wednesday, May 10, 2023",Progressive Field,Detroit Tigers,5,Cleveland Guardians,0
"Wednesday, May 10, 2023",Kauffman Stadium,Chicago White Sox,1,Kansas City Royals,9
"Wednesday, May 10, 2023",American Family Field,Los Angeles Dodgers,8,Milwaukee Brewers,1
"Wednesday, May 10, 2023",Target Field,San Diego Padres,3,Minnesota Twins,4
"Wednesday, May 10, 2023",Yankee Stadium III,Oakland Athletics,3,New York Yankees,11
"Wednesday, May 10, 2023",Citizens Bank Park,Toronto Blue Jays,1,Philadelphia Phillies,2
"Wednesday, May 10, 2023",PNC Park,Colorado Rockies,4,Pittsburgh Pirates,3
"Wednesday, May 10, 2023",T-Mobile Park,Texas Rangers,4,Seattle Mariners,3
"Wednesday, May 10, 2023",Oracle Park,Washington Nationals,11,San Francisco Giants,6
