game_date,game_loc,away_team,away_team_score,home_team,home_team_score
"Wednesday, August 17, 2022",Truist Park,New York Mets,9,Atlanta Braves,7
"Wednesday, August 17, 2022",Guaranteed Rate Field,Houston Astros,3,Chicago White Sox,2
"Wednesday, August 17, 2022",Great American Ball Park,Philadelphia Phillies,0,Cincinnati Reds,1
"Wednesday, August 17, 2022",Progressive Field,Detroit Tigers,4,Cleveland Guardians,8
"Wednesday, August 17, 2022",loanDepot park,San Diego Padres,10,Miami Marlins,3
"Wednesday, August 17, 2022",American Family Field,Los Angeles Dodgers,2,Milwaukee Brewers,1
"Wednesday, August 17, 2022",Target Field,Kansas City Royals,0,Minnesota Twins,4
"Wednesday, August 17, 2022",Yankee Stadium III,Tampa Bay Rays,7,New York Yankees,8
"Wednesday, August 17, 2022",PNC Park,Boston Red Sox,8,Pittsburgh Pirates,3
"Wednesday, August 17, 2022",Oracle Park,Arizona Diamondbacks,3,San Francisco Giants,2
"Wednesday, August 17, 2022",Busch Stadium III,Colorado Rockies,1,St. Louis Cardinals,5
"Wednesday, August 17, 2022",Globe Life Field,Oakland Athletics,7,Texas Rangers,2
"Wednesday, August 17, 2022",Rogers Centre,Baltimore Orioles,1,Toronto Blue Jays,6
"Wednesday, August 17, 2022",Nationals Park,Chicago Cubs,3,Washington Nationals,2
"Thursday, August 18, 2022",Truist Park,New York Mets,2,Atlanta Braves,3
"Thursday, August 18, 2022",Oriole Park at Camden Yards,Chicago Cubs,3,Baltimore Orioles,2
"Thursday, August 18, 2022",Guaranteed Rate Field,Houston Astros,21,Chicago White Sox,5
"Thursday, August 18, 2022",American Family Field,Los Angeles Dodgers,3,Milwaukee Brewers,5
"Thursday, August 18, 2022",Yankee Stadium III,Toronto Blue Jays,9,New York Yankees,2
"Thursday, August 18, 2022",PNC Park,Boston Red Sox,2,Pittsburgh Pirates,8
"Thursday, August 18, 2022",Petco Park,Washington Nationals,3,San Diego Padres,1
"Thursday, August 18, 2022",Oracle Park,Arizona Diamondbacks,5,San Francisco Giants,0
"Thursday, August 18, 2022",Busch Stadium III,Colorado Rockies,0,St. Louis Cardinals,13
"Thursday, August 18, 2022",Tropicana Field,Kansas City Royals,1,Tampa Bay Rays,7
"Thursday, August 18, 2022",Globe Life Field,Oakland Athletics,3,Texas Rangers,10
"Friday, August 19, 2022",Chase Field,St. Louis Cardinals,5,Arizona Diamondbacks,1
"Friday, August 19, 2022",Truist Park,Houston Astros,2,Atlanta Braves,6
"Friday, August 19, 2022",Oriole Park at Camden Yards,Boston Red Sox,10,Baltimore Orioles,15
"Friday, August 19, 2022",Wrigley Field,Milwaukee Brewers,7,Chicago Cubs,8
"Friday, August 19, 2022",Progressive Field,Chicago White Sox,2,Cleveland Guardians,5
"Friday, August 19, 2022",Coors Field,San Francisco Giants,4,Colorado Rockies,7
"Friday, August 19, 2022",Comerica Park,Los Angeles Angels,1,Detroit Tigers,0
"Friday, August 19, 2022",Dodger Stadium,Miami Marlins,1,Los Angeles Dodgers,2
